message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
900356,Limited offer! Get exclusive bonus ASAP!,40,6,0,0,2,2,0,48.5,42.0,24.0,2025-11-26 20:00:00,20,2,1
901194,Let's catch up tomorrow regarding the timeline. next Monday. Appreciate it.,75,11,0,0,0,0,0,50.5,352.0,3.0,2025-11-19 08:00:00,8,2,0
901717,Reminder: your appointment is confirmed for the updated proposal. Thanks.,73,10,0,0,0,0,1,64.5,443.0,11.0,2025-11-04 17:00:00,17,1,0
903417,"You've been selected for a cash prize of ₹50,000 ASAP! http://promo.example/3488",80,11,1,9,1,2,0,45.6,141.0,17.0,2025-12-23 23:00:00,23,1,1
902605,You've been selected for a cash prize of a brand new phone today only!,70,14,0,0,1,2,0,57.1,108.0,24.0,2025-10-28 23:00:00,23,1,1
905077,Here are the notes from today's discussion. next Monday. Let me know. https://company.portal/docs/4030,102,13,1,4,0,0,1,24.4,362.0,5.0,2025-11-29 14:00:00,14,5,0
902829,You've been selected for a cash prize of exclusive bonus today only! http://promo.example/9808,94,13,1,4,1,3,0,74.3,59.0,13.0,2025-11-04 21:00:00,21,1,1
901705,Your order has been shipped and will arrive by next Monday. Regards.,68,12,0,0,0,0,1,77.3,163.0,4.0,2025-10-28 22:00:00,22,1,0
902864,Can you send the report by end of day? the updated proposal. Regards.,69,13,0,0,0,0,1,51.0,417.0,7.0,2025-11-16 16:00:00,16,6,0
904059,Reminder: your appointment is confirmed for next Monday. Regards.,65,9,0,0,0,0,1,74.7,110.0,6.0,2025-12-19 17:00:00,17,4,0
902619,Here are the notes from today's discussion. the quarterly review. Let me know.,78,13,0,0,0,0,1,77.8,255.0,6.0,2025-11-01 13:00:00,13,5,0
902401,Congratulations! You have won a brand new phone today only! http://promo.example/7296,85,11,1,4,2,0,0,57.9,31.0,17.0,2025-10-25 11:00:00,11,5,1
902140,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,70.6,347.0,6.0,2025-12-06 17:00:00,17,5,0
903240,Payment received successfully for your subscription. next Monday. Appreciate it.,80,10,0,0,0,0,1,26.6,197.0,7.0,2025-10-25 17:00:00,17,5,0
902384,Payment received successfully for your subscription. next Monday. Please confirm.,81,10,0,0,0,0,1,21.9,181.0,6.0,2025-11-09 19:00:00,19,6,0
903219,Payment received successfully for your subscription. Friday evening. Appreciate it.,83,10,0,0,0,0,1,49.8,253.0,5.0,2025-11-01 14:00:00,14,5,0
904076,Let's catch up tomorrow regarding the timeline. the updated proposal. Please confirm. https://company.portal/docs/6856,118,13,1,4,0,0,0,74.5,439.0,8.0,2025-12-23 00:00:00,0,1,0
901286,You are eligible for a refund of a brand new phone today only! http://bit.ly/5137,81,14,1,4,1,0,0,59.3,144.0,12.0,2025-10-26 13:00:00,13,6,1
904445,Reminder: your appointment is confirmed for the quarterly review. Appreciate it.,80,11,0,0,0,0,1,65.3,293.0,9.0,2025-11-08 22:00:00,22,5,0
901773,Earn money from home instantly instant cashback ASAP! https://tinyurl.com/8552,78,9,1,4,1,1,0,25.7,105.0,15.0,2025-11-07 15:00:00,15,4,1
904652,Earn money from home instantly free gift cards limited time!,60,10,0,0,1,1,0,60.1,34.0,13.0,2025-10-30 11:00:00,11,3,1
902088,Act fast! Your account will be suspended unless a brand new phone ASAP!,71,13,0,0,2,0,0,69.8,118.0,15.0,2025-11-26 07:00:00,7,2,1
901890,Act fast! Your account will be suspended unless free gift cards today only!,75,13,0,0,2,1,0,51.7,29.0,12.0,2025-12-15 13:00:00,13,0,1
903816,Here are the notes from today's discussion. next Monday. Thanks.,64,10,0,0,0,0,1,55.2,436.0,4.0,2025-11-12 03:00:00,3,2,0
901592,Payment received successfully for your subscription. Friday evening. Let me know.,81,11,0,0,0,0,1,89.8,530.0,1.0,2025-12-04 23:00:00,23,3,0
901347,Here are the notes from today's discussion. Friday evening. Thanks.,67,10,0,0,0,0,1,62.7,211.0,5.0,2025-11-02 09:00:00,9,6,0
904614,Could you review the document and share feedback? the quarterly review. Regards.,80,12,0,0,0,0,1,29.8,517.0,7.0,2025-12-16 04:00:00,4,1,0
902163,Could you review the document and share feedback? the quarterly review. Regards.,80,12,0,0,0,0,1,34.9,137.0,6.0,2025-11-09 06:00:00,6,6,0
902397,"Limited offer! Get ₹50,000 today only! http://bit.ly/2965",57,7,1,9,2,1,0,51.0,96.0,28.0,2025-11-07 00:00:00,0,4,1
903966,Payment received successfully for your subscription. Friday evening. Appreciate it.,83,10,0,0,0,0,1,35.7,607.0,6.0,2025-11-07 05:00:00,5,4,0
902272,Can you send the report by end of day? the updated proposal. Regards.,69,13,0,0,0,0,1,78.2,174.0,4.0,2025-11-22 15:00:00,15,5,0
904674,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,,272.0,11.0,2025-11-14 12:00:00,12,4,0
903112,Reminder: your appointment is confirmed for Friday evening. Regards.,68,9,0,0,0,0,1,65.1,289.0,5.0,2025-12-12 06:00:00,6,4,0
901138,Please find the attached invoice for next Monday. Let me know.,62,11,0,0,0,0,1,71.5,165.0,8.0,2025-11-06 10:00:00,10,3,0
900593,Please find the attached invoice for the updated proposal. Thanks. https://company.portal/docs/5073,99,11,1,4,0,0,1,65.6,411.0,9.0,2025-11-16 18:00:00,18,6,0
900973,Thanks for your help on the project update. 10:30 AM. Let me know.,66,13,0,4,0,0,1,71.0,427.0,0.0,2025-11-26 17:00:00,17,2,0
900796,"Exclusive deal just for you ₹50,000 today only! http://promo.example/1196",73,9,1,9,1,0,0,57.8,47.0,19.0,2025-12-07 15:00:00,15,6,1
903021,"Hi, can we reschedule our meeting to the quarterly review. Please confirm.",74,12,0,0,0,0,2,40.4,767.0,5.0,2025-12-02 20:00:00,20,1,0
901712,"Hi, can we reschedule our meeting to the quarterly review. Regards.",67,11,0,0,0,0,2,44.4,189.0,7.0,2025-11-11 06:00:00,6,1,0
903388,Limited offer! Get instant cashback now! http://bit.ly/8083,59,7,1,4,2,2,0,52.4,10.0,12.0,2025-10-31 13:00:00,13,4,1
900037,"URGENT: Claim your reward now ₹50,000 before it expires! https://tinyurl.com/4187",81,10,1,9,1,2,0,45.1,54.0,20.0,2025-10-29 04:00:00,4,2,1
900454,"Hi, can we reschedule our meeting to Friday evening. Regards.",61,10,0,0,0,0,2,32.5,284.0,15.0,2025-11-12 21:00:00,21,2,0
900914,Reminder: your appointment is confirmed for next Monday. Appreciate it.,71,10,0,0,0,0,1,67.6,188.0,4.0,2025-10-30 18:00:00,18,3,0
904257,"Hi, can we reschedule our meeting to the updated proposal. Appreciate it.",73,12,0,0,0,0,2,64.3,409.0,12.0,2025-11-30 16:00:00,16,6,0
901200,Let's catch up tomorrow regarding the timeline. the quarterly review. Let me know.,82,13,0,0,0,0,0,43.7,134.0,7.0,2025-12-23 01:00:00,1,1,0
901275,Your order has been shipped and will arrive by 10:30 AM. Please confirm.,72,13,0,4,0,0,1,77.9,593.0,2.0,2025-11-26 21:00:00,21,2,0
902376,Thanks for your help on the project update. Friday evening. Please confirm.,75,12,0,0,0,0,1,66.2,147.0,2.0,2025-12-11 13:00:00,13,3,0
900038,Reminder: your appointment is confirmed for 10:30 AM. Appreciate it.,68,10,0,4,0,0,1,69.2,359.0,7.0,2025-12-09 07:00:00,7,1,0
900975,Thanks for your help on the project update. the quarterly review. Let me know.,78,14,0,0,0,0,1,53.8,395.0,4.0,2025-11-03 13:00:00,13,0,0
903196,Exclusive deal just for you a brand new phone now!,50,10,0,0,1,0,0,67.6,337.0,21.0,2025-12-01 00:00:00,0,0,1
900984,Get rich quick with this simple trick a brand new phone before it expires! http://bit.ly/3752,93,15,1,4,1,0,0,71.0,112.0,23.0,2025-12-09 00:00:00,0,1,1
903298,Earn money from home instantly free gift cards before it expires!,65,11,0,0,1,1,0,86.6,69.0,21.0,2025-12-02 05:00:00,5,1,1
904810,Let's catch up tomorrow regarding the timeline. the quarterly review. Let me know.,82,13,0,0,0,0,0,44.4,611.0,5.0,2025-11-19 13:00:00,13,2,0
901419,Could you review the document and share feedback? the quarterly review. Please confirm.,87,13,0,0,0,0,1,71.2,260.0,7.0,2025-12-21 01:00:00,1,6,0
903333,Thanks for your help on the project update. the updated proposal. Regards.,74,12,0,0,0,0,1,75.7,279.0,10.0,2025-12-09 14:00:00,14,1,0
901561,Payment received successfully for your subscription. the quarterly review. Let me know.,87,12,0,0,0,0,1,61.4,563.0,8.0,2025-11-21 07:00:00,7,4,0
900040,Limited offer! Get a brand new phone ASAP! http://promo.example/9245,68,9,1,4,2,1,0,67.7,119.0,14.0,2025-10-31 14:00:00,14,4,1
901487,Can you send the report by end of day? the quarterly review. Appreciate it.,75,14,0,0,0,0,1,39.1,317.0,4.0,2025-12-05 19:00:00,19,4,0
900521,"Hi, can we reschedule our meeting to the quarterly review. Regards.",67,11,0,0,0,0,2,61.8,315.0,5.0,2025-11-25 22:00:00,22,1,0
900170,Can you send the report by end of day? next Monday. Thanks.,59,12,0,0,0,0,1,51.3,180.0,6.0,2025-11-21 02:00:00,2,4,0
901356,Thanks for your help on the project update. the quarterly review. Let me know.,78,14,0,0,0,0,1,20.6,641.0,6.0,2025-11-07 05:00:00,5,4,0
902786,Your order has been shipped and will arrive by the updated proposal. Appreciate it.,83,14,0,0,0,0,1,55.2,303.0,9.0,2025-11-22 15:00:00,15,5,0
903955,Can you send the report by end of day? Friday evening. Thanks.,62,12,0,0,0,0,1,40.7,216.0,,2025-11-11 06:00:00,6,1,0
904942,Your order has been shipped and will arrive by 10:30 AM. Thanks.,64,12,0,4,0,0,1,42.9,230.0,8.0,2025-11-07 15:00:00,15,4,0
903721,Could you review the document and share feedback? next Monday. Please confirm.,78,12,0,0,0,0,1,68.5,213.0,5.0,2025-12-15 06:00:00,6,0,0
903613,Thanks for your help on the project update. the quarterly review. Appreciate it.,80,13,0,0,0,0,1,52.5,82.0,5.0,2025-12-22 08:00:00,8,0,0
900988,"Hi, can we reschedule our meeting to the updated proposal. Please confirm.",74,12,0,0,0,0,2,52.7,228.0,6.0,2025-11-06 05:00:00,5,3,0
902683,Please find the attached invoice for Friday evening. Regards.,61,9,0,0,0,0,1,52.6,379.0,1.0,2025-11-19 07:00:00,7,2,0
904896,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,39.4,292.0,7.0,2025-12-04 04:00:00,4,3,0
904229,Earn money from home instantly instant cashback before it expires! https://tinyurl.com/1272,91,11,1,4,1,1,0,85.5,106.0,,2025-11-25 23:00:00,23,1,1
901641,Can you send the report by end of day? next Monday. Please confirm.,67,13,0,0,0,0,1,47.1,873.0,4.0,2025-11-21 00:00:00,0,4,0
901291,Let's catch up tomorrow regarding the timeline. 10:30 AM. Let me know. https://company.portal/docs/5605,103,13,1,8,0,0,0,49.7,334.0,3.0,2025-12-14 11:00:00,11,6,0
903682,Could you review the document and share feedback? 10:30 AM. Regards.,68,11,0,4,0,0,1,19.0,436.0,8.0,2025-11-02 21:00:00,21,6,0
901381,Could you review the document and share feedback? next Monday. Please confirm.,78,12,0,0,0,0,1,84.8,272.0,9.0,2025-11-08 20:00:00,20,5,0
901934,Please find the attached invoice for next Monday. Regards.,58,9,0,0,0,0,1,37.6,319.0,2.0,2025-11-11 11:00:00,11,1,0
900580,Here are the notes from today's discussion. Friday evening. Thanks.,67,10,0,0,0,0,1,87.0,531.0,5.0,2025-12-12 03:00:00,3,4,0
904392,Let's catch up tomorrow regarding the timeline. 10:30 AM. Appreciate it. https://company.portal/docs/1939,105,12,1,8,0,0,0,66.0,198.0,10.0,2025-11-10 22:00:00,22,0,0
903161,Could you review the document and share feedback? next Monday. Appreciate it.,77,12,0,0,0,0,1,49.9,401.0,5.0,2025-10-30 09:00:00,9,3,0
902031,Thanks for your help on the project update. the quarterly review. Please confirm.,81,13,0,0,0,0,1,51.2,274.0,4.0,2025-12-13 09:00:00,9,5,0
900893,Let's catch up tomorrow regarding the timeline. Friday evening. Regards.,72,10,0,0,0,0,0,61.6,232.0,6.0,2025-10-27 22:00:00,22,0,0
904193,Please find the attached invoice for the updated proposal. Please confirm.,74,11,0,0,0,0,1,46.6,,4.0,2025-11-18 05:00:00,5,1,0
900781,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,37.3,681.0,,2025-11-17 12:00:00,12,0,0
903974,Earn money from home instantly free gift cards now! http://promo.example/7514,77,10,1,4,1,1,0,58.5,65.0,14.0,2025-11-19 08:00:00,8,2,1
900160,Reminder: your appointment is confirmed for the updated proposal. Please confirm.,81,11,0,0,0,0,1,57.2,186.0,9.0,2025-11-18 20:00:00,20,1,0
900003,Can you send the report by end of day? next Monday. Please confirm.,67,13,0,0,0,0,1,25.7,418.0,6.0,2025-11-15 13:00:00,13,5,0
902264,Payment received successfully for your subscription. the quarterly review. Appreciate it.,89,11,0,0,0,0,1,52.1,178.0,3.0,2025-12-03 18:00:00,18,2,0
903217,Your order has been shipped and will arrive by next Monday. Let me know.,72,14,0,0,0,0,1,44.9,336.0,1.0,2025-10-27 11:00:00,11,0,0
902110,Let's catch up tomorrow regarding the timeline. 10:30 AM. Appreciate it. https://company.portal/docs/4018,105,12,1,8,0,0,0,62.6,,4.0,2025-10-27 01:00:00,1,0,0
900850,Could you review the document and share feedback? next Monday. Regards.,71,11,0,0,0,0,1,44.7,707.0,6.0,2025-12-21 23:00:00,23,6,0
902738,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it. https://company.portal/docs/5763,117,13,1,4,0,0,0,68.1,402.0,7.0,2025-11-26 15:00:00,15,2,0
902467,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,62.6,258.0,5.0,2025-12-16 02:00:00,2,1,0
904266,Please find the attached invoice for the quarterly review. Thanks.,66,10,0,0,0,0,1,57.8,395.0,8.0,2025-11-14 21:00:00,21,4,0
903973,Can you send the report by end of day? next Monday. Let me know.,64,14,0,0,0,0,1,55.5,555.0,11.0,2025-11-09 15:00:00,15,6,0
901597,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,77.8,332.0,7.0,2025-10-30 19:00:00,19,3,0
901777,Get rich quick with this simple trick free gift cards now! https://tinyurl.com/7777,83,12,1,4,1,1,0,59.7,63.0,15.0,2025-11-10 18:00:00,18,0,1
901914,Here are the notes from today's discussion. 10:30 AM. Regards.,62,10,0,4,0,0,1,69.7,521.0,7.0,2025-10-25 20:00:00,20,5,0
901044,Could you review the document and share feedback? the updated proposal. Appreciate it.,86,13,0,0,0,0,1,59.5,221.0,7.0,2025-11-22 06:00:00,6,5,0
904905,Payment received successfully for your subscription. next Monday. Regards.,74,9,0,0,0,0,1,40.5,341.0,5.0,2025-12-15 01:00:00,1,0,0
901545,Here are the notes from today's discussion. Friday evening. Thanks.,67,10,0,0,0,0,1,88.0,371.0,4.0,2025-11-30 12:00:00,12,6,0
902737,Thanks for your help on the project update. Friday evening. Thanks.,67,11,0,0,0,0,1,73.6,494.0,6.0,2025-11-10 19:00:00,19,0,0
904032,You are eligible for a refund of instant cashback today only! http://bit.ly/3457,80,12,1,4,1,1,0,64.4,17.0,13.0,2025-11-12 19:00:00,19,2,1
904803,Please find the attached invoice for 10:30 AM. Regards.,55,9,0,4,0,0,1,57.5,138.0,8.0,2025-11-19 08:00:00,8,2,0
900054,Get rich quick with this simple trick instant cashback today only! https://tinyurl.com/1671,91,12,1,4,1,1,0,45.4,169.0,17.0,2025-12-18 06:00:00,6,3,1
901797,Let's catch up tomorrow regarding the timeline. the quarterly review. Regards.,78,11,0,0,0,0,0,55.9,349.0,6.0,2025-11-05 12:00:00,12,2,0
903589,Here are the notes from today's discussion. the updated proposal. Appreciate it.,80,12,0,0,0,0,1,71.2,141.0,9.0,2025-12-10 23:00:00,23,2,0
903846,You are eligible for a refund of free gift cards before it expires! http://bit.ly/2638,86,14,1,4,1,1,0,62.3,134.0,25.0,2025-12-20 07:00:00,7,5,1
901912,Please find the attached invoice for the updated proposal. Let me know.,71,12,0,0,0,0,1,77.2,262.0,10.0,2025-12-18 13:00:00,13,3,0
902307,Thanks for your help on the project update. Friday evening. Let me know.,72,13,0,0,0,0,1,66.8,453.0,6.0,2025-12-22 19:00:00,19,0,0
902554,Please find the attached invoice for Friday evening. Let me know.,65,11,0,0,0,0,1,38.0,517.0,5.0,2025-12-12 17:00:00,17,4,0
902801,Could you review the document and share feedback? 10:30 AM. Please confirm.,75,12,0,4,0,0,1,47.6,177.0,7.0,2025-11-16 14:00:00,14,6,0
900937,Payment received successfully for your subscription. Friday evening. Regards.,77,9,0,0,0,0,1,53.9,514.0,4.0,2025-12-19 18:00:00,18,4,0
904297,Here are the notes from today's discussion. next Monday. Let me know.,69,12,0,0,0,0,1,54.5,507.0,4.0,2025-12-10 23:00:00,23,2,0
900825,Thanks for your help on the project update. the quarterly review. Thanks.,73,12,0,0,0,0,1,11.3,230.0,10.0,2025-12-11 11:00:00,11,3,0
904927,Payment received successfully for your subscription. Friday evening. Appreciate it.,83,10,0,0,0,0,1,32.9,199.0,9.0,2025-12-17 11:00:00,11,2,0
903179,Thanks for your help on the project update. 10:30 AM. Thanks.,61,11,0,4,0,0,1,75.1,483.0,4.0,2025-12-05 21:00:00,21,4,0
903402,Exclusive deal just for you exclusive bonus ASAP! http://promo.example/3282,75,9,1,4,1,1,0,49.2,122.0,16.0,2025-12-02 10:00:00,10,1,1
901390,Thanks for your help on the project update. next Monday. Regards.,65,11,0,0,0,0,1,52.1,225.0,6.0,2025-12-16 09:00:00,9,1,0
903565,You are eligible for a refund of instant cashback before it expires! http://promo.example/1139,94,13,1,4,1,1,0,72.2,84.0,19.0,2025-12-03 13:00:00,13,2,1
905074,Reminder: your appointment is confirmed for Friday evening. Regards.,68,9,0,0,0,0,1,39.4,422.0,5.0,2025-11-27 11:00:00,11,3,0
900885,Here are the notes from today's discussion. the updated proposal. Regards.,74,11,0,0,0,0,1,59.3,166.0,12.0,2025-12-01 20:00:00,20,0,0
904114,Could you review the document and share feedback? the updated proposal. Regards.,80,12,0,0,0,0,1,66.4,106.0,5.0,2025-12-23 06:00:00,6,1,0
903647,Please find the attached invoice for next Monday. Thanks.,57,9,0,0,0,0,1,96.1,96.0,4.0,2025-12-07 15:00:00,15,6,0
903732,Let's catch up tomorrow regarding the timeline. the updated proposal. Thanks.,77,11,0,0,0,0,0,50.5,571.0,8.0,2025-12-16 22:00:00,22,1,0
901608,Here are the notes from today's discussion. 10:30 AM. Regards.,62,10,0,4,0,0,1,71.1,112.0,10.0,2025-11-25 16:00:00,16,1,0
901595,You are eligible for a refund of a brand new phone limited time! http://bit.ly/3548,83,14,1,4,1,0,0,17.6,17.0,21.0,2025-11-28 10:00:00,10,4,1
900772,Your order has been shipped and will arrive by Friday evening. Appreciate it.,77,13,0,0,0,0,1,40.7,518.0,4.0,2025-12-03 05:00:00,5,2,0
902612,Click here to verify your account instant cashback limited time! http://promo.example/9881,90,11,1,4,1,3,0,52.3,67.0,23.0,2025-12-01 20:00:00,20,0,1
903783,Click here to verify your account free gift cards now! http://bit.ly/3827,73,11,1,4,1,3,0,52.6,65.0,23.0,2025-11-25 17:00:00,17,1,1
903225,Let's catch up tomorrow regarding the timeline. the quarterly review. Thanks.,77,11,0,0,0,0,0,29.5,409.0,5.0,2025-11-20 17:00:00,17,3,0
902274,Here are the notes from today's discussion. the quarterly review. Appreciate it.,80,12,0,0,0,0,1,40.5,235.0,9.0,2025-12-13 13:00:00,13,5,0
901869,You've been selected for a cash prize of free gift cards today only! https://tinyurl.com/7439,93,14,1,4,1,3,0,35.1,5.0,12.0,2025-10-29 06:00:00,6,2,1
901086,Here are the notes from today's discussion. Friday evening. Let me know.,72,12,0,0,0,0,1,24.7,215.0,6.0,2025-10-29 14:00:00,14,2,0
900011,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,57.6,348.0,2.0,2025-11-24 23:00:00,23,0,0
903931,Payment received successfully for your subscription. the quarterly review. Regards.,83,10,0,0,0,0,1,69.8,170.0,4.0,2025-10-26 08:00:00,8,6,0
901326,Please find the attached invoice for Friday evening. Thanks.,60,9,0,0,0,0,1,86.0,,6.0,2025-12-02 13:00:00,13,1,0
903391,"Hi, can we reschedule our meeting to the quarterly review. Thanks.",66,11,0,0,0,0,2,54.1,123.0,6.0,2025-12-23 14:00:00,14,1,0
901464,Click here to verify your account free gift cards before it expires! http://promo.example/3164,94,13,1,4,1,3,0,65.5,71.0,10.0,2025-11-13 22:00:00,22,3,1
900807,Reminder: your appointment is confirmed for 10:30 AM. Let me know.,66,11,0,4,0,0,1,42.7,148.0,4.0,2025-11-06 10:00:00,10,3,0
904066,"Hi, can we reschedule our meeting to next Monday. Thanks.",57,10,0,0,0,0,2,55.7,298.0,4.0,2025-12-07 19:00:00,19,6,0
904411,Thanks for your help on the project update. the updated proposal. Let me know.,78,14,0,0,0,0,1,31.1,278.0,5.0,2025-12-14 09:00:00,9,6,0
904101,Can you send the report by end of day? 10:30 AM. Please confirm.,64,13,0,4,0,0,1,63.2,285.0,6.0,2025-10-27 03:00:00,3,0,0
902109,Can you send the report by end of day? the quarterly review. Regards.,69,13,0,0,0,0,1,43.0,145.0,5.0,2025-12-20 00:00:00,0,5,0
904408,"Hi, can we reschedule our meeting to next Monday. Appreciate it.",64,11,0,0,0,0,2,47.4,167.0,7.0,2025-11-13 10:00:00,10,3,0
905155,Here are the notes from today's discussion. the quarterly review. Please confirm.,81,12,0,0,0,0,1,44.9,215.0,4.0,2025-11-27 09:00:00,9,3,0
902235,Payment received successfully for your subscription. Friday evening. Let me know.,81,11,0,0,0,0,1,46.9,905.0,4.0,2025-11-13 12:00:00,12,3,0
903212,"Hi, can we reschedule our meeting to next Monday. Appreciate it.",64,11,0,0,0,0,2,67.2,345.0,6.0,2025-12-03 05:00:00,5,2,0
900964,Could you review the document and share feedback? the updated proposal. Let me know.,84,14,0,0,0,0,1,100.0,480.0,,2025-11-13 06:00:00,6,3,0
903416,Your order has been shipped and will arrive by 10:30 AM. Thanks.,64,12,0,4,0,0,1,90.8,270.0,2.0,2025-12-01 17:00:00,17,0,0
904087,Please find the attached invoice for next Monday. Please confirm. https://company.portal/docs/7071,98,11,1,4,0,0,1,72.2,468.0,4.0,2025-11-12 07:00:00,7,2,0
900399,"Get rich quick with this simple trick ₹50,000 ASAP! http://bit.ly/6437",70,10,1,9,1,0,0,51.0,9.0,16.0,2025-11-19 20:00:00,20,2,1
902633,Here are the notes from today's discussion. Friday evening. Regards. https://company.portal/docs/1676,101,11,1,4,0,0,1,51.6,352.0,3.0,2025-11-02 20:00:00,20,6,0
905048,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,72.5,126.0,6.0,2025-10-27 20:00:00,20,0,0
902997,Exclusive deal just for you instant cashback now!,49,8,0,0,1,1,0,61.8,27.0,17.0,2025-12-18 14:00:00,14,3,1
900705,Can you send the report by end of day? Friday evening. Regards.,63,12,0,0,0,0,1,40.9,407.0,3.0,2025-12-05 07:00:00,7,4,0
900432,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it. https://company.portal/docs/5240",106,13,1,4,0,0,2,29.7,217.0,10.0,2025-11-19 18:00:00,18,2,0
904857,Congratulations! You have won a brand new phone now! http://bit.ly/9835,71,10,1,4,2,0,0,32.5,60.0,20.0,2025-10-29 08:00:00,8,2,1
900293,You are eligible for a refund of instant cashback now! http://promo.example/9994,80,11,1,4,1,1,0,86.2,188.0,29.0,2025-11-09 10:00:00,10,6,1
905064,Get rich quick with this simple trick free gift cards ASAP!,59,11,0,0,1,1,0,74.3,212.0,17.0,2025-11-04 03:00:00,3,1,1
900146,Your order has been shipped and will arrive by next Monday. Please confirm.,75,13,0,0,0,0,1,73.6,240.0,1.0,2025-11-02 13:00:00,13,6,0
904317,Could you review the document and share feedback? next Monday. Appreciate it.,77,12,0,0,0,0,1,76.6,658.0,6.0,2025-11-12 15:00:00,15,2,0
902034,Thanks for your help on the project update. 10:30 AM. Thanks.,61,11,0,4,0,0,1,58.2,363.0,6.0,2025-11-28 02:00:00,2,4,0
903742,Here are the notes from today's discussion. the updated proposal. Thanks.,73,11,0,0,0,0,1,78.1,248.0,3.0,2025-11-02 09:00:00,9,6,0
904378,Act fast! Your account will be suspended unless instant cashback before it expires! https://tinyurl.com/6619,108,14,1,4,2,1,0,52.6,228.0,15.0,2025-11-27 22:00:00,22,3,1
901166,Could you review the document and share feedback? the updated proposal. Regards.,80,12,0,0,0,0,1,50.3,497.0,13.0,2025-11-11 22:00:00,22,1,0
903501,Can you send the report by end of day? Friday evening. Thanks.,62,12,0,0,0,0,1,53.1,215.0,3.0,2025-11-04 17:00:00,17,1,0
902051,Here are the notes from today's discussion. the quarterly review. Regards. https://company.portal/docs/7153,107,12,1,4,0,0,1,27.8,150.0,7.0,2025-12-10 11:00:00,11,2,0
903761,Please find the attached invoice for next Monday. Let me know.,62,11,0,0,0,0,1,74.9,248.0,4.0,2025-10-30 06:00:00,6,3,0
902625,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,,234.0,7.0,2025-11-29 04:00:00,4,5,0
904937,"Hi, can we reschedule our meeting to 10:30 AM. Regards.",55,10,0,4,0,0,2,52.6,442.0,6.0,2025-11-26 16:00:00,16,2,0
900340,Click here to verify your account free gift cards limited time! http://promo.example/6132,89,12,1,4,1,3,0,76.4,73.0,20.0,2025-12-03 06:00:00,6,2,1
904156,Let's catch up tomorrow regarding the timeline. 10:30 AM. Let me know.,70,12,0,4,0,0,0,26.3,267.0,4.0,2025-11-16 20:00:00,20,6,0
903996,Payment received successfully for your subscription. Friday evening. Let me know.,81,11,0,0,0,0,1,57.6,681.0,7.0,2025-11-02 03:00:00,3,6,0
902974,Could you review the document and share feedback? the updated proposal. Regards.,80,12,0,0,0,0,1,51.8,285.0,4.0,2025-12-22 05:00:00,5,0,0
900266,Please find the attached invoice for Friday evening. Regards.,61,9,0,0,0,0,1,77.0,246.0,5.0,2025-11-21 17:00:00,17,4,0
902425,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,40.1,184.0,7.0,2025-12-08 17:00:00,17,0,0
901263,You are eligible for a refund of free gift cards before it expires! http://bit.ly/1811,86,14,1,4,1,1,0,40.0,109.0,11.0,2025-11-28 17:00:00,17,4,1
901772,Can you send the report by end of day? Friday evening. Please confirm.,70,13,0,0,0,0,1,31.7,291.0,4.0,2025-11-24 19:00:00,19,0,0
903512,You've been selected for a cash prize of a brand new phone now! https://tinyurl.com/1927,88,14,1,4,1,2,0,31.0,34.0,25.0,2025-12-07 01:00:00,1,6,1
900272,Your order has been shipped and will arrive by the quarterly review. Appreciate it.,83,14,0,0,0,0,1,40.6,471.0,6.0,2025-11-25 13:00:00,13,1,0
900697,Here are the notes from today's discussion. 10:30 AM. Thanks. https://company.portal/docs/5190,94,11,1,8,0,0,1,56.8,236.0,7.0,2025-12-08 11:00:00,11,0,0
900748,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,58.8,527.0,8.0,2025-11-14 05:00:00,5,4,0
900245,"Earn money from home instantly ₹50,000 limited time! http://promo.example/5171",78,9,1,9,1,0,0,38.2,10.0,20.0,2025-12-12 18:00:00,18,4,1
900318,You are eligible for a refund of exclusive bonus ASAP! https://tinyurl.com/2862,79,11,1,4,1,1,0,39.3,164.0,15.0,2025-12-04 06:00:00,6,3,1
900477,"Exclusive deal just for you ₹50,000 today only! http://bit.ly/1122",66,9,1,9,1,0,0,66.7,94.0,16.0,2025-11-21 22:00:00,22,4,1
