property_id,sale_date,area_size_sqft,bedrooms,bathrooms,location_score,property_age,distance_city_km,near_school,near_metro,crime_rate_index,house_property_price_inr
202993,2019-07-01,1018,3,4,5.3,13,21.8,1,1,2.11,11005337
202994,2012-09-01,2272,4,4,10.0,13,17.6,0,0,5.86,38778548
202995,2013-01-01,988,3,2,6.7,22,7.8,0,1,3.3,10982598
202996,2020-06-01,2086,3,2,5.4,28,17.8,1,0,3.85,22127474
202997,2013-07-01,1144,2,2,8.6,25,13.7,1,0,4.87,15665414
202998,2010-03-01,2469,5,4,5.1,36,15.3,0,1,0.5,23736093
202999,2017-02-01,1273,4,3,6.4,35,6.5,1,1,5.94,15151233
203000,2019-11-01,1594,3,3,7.2,28,17.6,0,1,4.16,20539729
203001,2023-06-01,1729,3,3,5.1,25,22.0,1,0,2.97,14957260
203002,2010-01-01,1021,2,3,5.8,46,20.7,0,0,1.21,9778610
203003,2016-09-01,1176,1,1,6.2,15,9.1,1,1,3.57,11385344
203004,2021-12-01,2532,5,4,6.0,13,9.9,1,0,7.01,32691574
203005,2017-09-01,1946,3,2,6.3,12,13.2,1,0,3.81,21049113
203006,2012-01-01,1159,2,1,7.0,12,8.9,1,0,3.09,16528542
203007,2015-12-01,2023,5,3,6.8,12,14.2,0,0,4.15,28556317
203008,2023-06-01,513,2,1,7.5,31,16.4,1,1,3.66,5492551
203009,2017-06-01,1429,2,1,6.7,7,13.4,0,0,6.23,16217556
203010,2014-09-01,2017,5,5,6.9,27,12.2,1,0,3.82,22462553
203011,2014-12-01,1535,3,3,8.7,23,14.4,1,0,4.99,19613707
203012,2011-10-01,3423,7,5,4.3,21,16.9,1,1,4.63,32578187
203013,2015-09-01,1555,4,5,8.2,17,1.0,1,1,3.19,26028189
203014,2022-03-01,2616,6,5,2.3,27,22.0,1,1,2.97,19206456
203015,2018-03-01,2281,5,4,8.8,32,14.1,0,0,2.27,32024157
203016,2014-05-01,1967,4,4,5.2,21,21.5,0,1,4.43,22405464
203017,2012-01-01,1384,3,3,8.6,21,10.9,0,0,2.49,21392816
203018,2016-05-01,2827,5,4,10.0,10,1.0,0,0,2.76,49213995
203019,2014-01-01,1822,3,2,7.3,49,10.4,1,0,4.02,23575933
203020,2019-02-01,2113,4,2,4.1,9,16.5,1,1,3.91,20019767
203021,2018-08-01,3127,6,5,7.4,27,8.3,0,0,5.07,42778989
203022,2020-01-01,3355,7,5,1.2,11,28.8,0,0,7.32,20472602
203023,2015-01-01,1586,4,3,4.6,15,13.3,0,0,5.73,11529596
203024,2014-01-01,2451,4,2,5.8,14,21.3,0,1,5.23,31253599
203025,2010-11-01,1382,3,2,7.2,10,8.9,0,0,2.18,18757047
203026,2019-08-01,1979,5,4,9.7,19,8.9,0,1,4.21,37121669
203027,2017-07-01,1757,4,4,9.2,14,13.4,1,1,1.67,25916707
203028,2021-09-01,2463,5,5,6.3,20,4.3,0,0,4.93,21707618
203029,2015-04-01,2902,6,4,6.0,20,10.7,1,1,6.62,30234285
203030,2021-03-01,1946,4,3,4.6,18,15.7,1,0,0.92,18516869
203031,2019-01-01,1615,5,5,6.4,3,2.5,0,0,5.22,21864513
203032,2019-05-01,1818,4,3,7.0,11,13.8,0,1,1.16,19934721
203033,2013-03-01,1449,2,1,3.9,50,20.6,1,0,4.56,10206850
203034,2020-12-01,2683,5,5,4.8,34,22.6,0,0,6.19,26592854
203035,2017-09-01,1363,2,2,6.3,20,11.3,1,0,6.52,15528436
203036,2020-11-01,1507,3,2,6.3,13,16.1,1,0,5.15,20490247
203037,2023-11-01,1957,4,5,6.8,42,7.0,1,0,8.39,22209031
203038,2017-02-01,1335,3,3,6.7,15,14.4,1,0,2.73,18939869
203039,2015-10-01,2975,7,6,8.1,16,1.0,1,0,5.42,48942551
203040,2015-10-01,1840,4,3,5.0,6,18.3,0,1,6.17,21512056
203041,2010-09-01,887,1,1,6.0,44,13.0,1,1,3.51,8236374
203042,2018-02-01,1654,3,3,5.2,41,20.9,1,1,3.76,15289909
203043,2010-09-01,1948,3,2,8.7,18,21.9,0,0,3.72,26930463
203044,2020-03-01,1669,3,2,2.2,24,25.4,1,0,6.78,12680688
203045,2020-04-01,2721,6,5,10.0,40,6.2,0,1,4.0,47453216
203046,2023-05-01,1990,4,3,6.7,29,14.2,1,0,4.95,23899345
203047,2021-02-01,1279,3,4,6.9,38,14.1,0,0,0.5,16517375
203048,2013-04-01,1415,4,3,7.5,7,6.0,0,0,5.25,20864680
203049,2020-12-01,1683,3,3,5.9,42,11.0,1,1,4.69,18706757
203050,2022-08-01,1835,3,2,8.4,39,1.0,1,0,5.31,23992957
203051,2010-09-01,2736,6,5,3.3,26,18.4,0,0,3.15,22421055
203052,2014-06-01,1451,3,2,5.5,30,23.0,1,0,4.78,17238617
203053,2020-12-01,978,1,1,4.3,14,15.9,1,1,4.39,8806019
203054,2012-01-01,500,1,1,9.4,17,1.0,1,1,6.3,5927921
203055,2010-04-01,1956,3,3,4.8,38,20.2,1,0,5.43,17540069
203056,2022-12-01,1352,4,4,8.4,19,14.1,0,0,3.47,21217790
203057,2016-07-01,1577,4,3,7.9,37,9.1,0,0,0.5,23962384
203058,2015-12-01,955,2,2,5.4,9,16.6,1,1,5.92,10118291
203059,2011-01-01,1759,4,4,4.6,19,24.3,1,1,1.14,16269010
203060,2016-06-01,1213,2,1,10.0,37,1.0,1,0,4.72,16867931
203061,2014-03-01,2041,4,3,9.5,23,14.1,1,0,3.37,37412436
203062,2017-01-01,1404,3,3,7.0,25,8.9,0,0,3.13,16567140
203063,2013-03-01,2146,3,2,8.3,14,9.1,1,0,0.5,32202304
203064,2014-11-01,2284,4,3,8.8,7,1.0,0,1,0.5,31837200
203065,2016-05-01,1479,3,3,3.5,10,24.7,1,0,2.37,11311356
203066,2018-09-01,2252,4,3,7.2,11,14.8,0,0,6.14,24411412
203067,2023-09-01,1783,3,2,7.4,14,14.2,1,1,6.32,24022682
203068,2016-09-01,994,2,1,6.6,5,13.3,1,0,3.5,12705283
203069,2018-07-01,963,3,3,5.7,22,21.8,0,0,2.3,12730475
203070,2011-11-01,2194,4,3,8.4,23,8.4,1,1,2.61,30165458
203071,2023-11-01,2339,5,4,8.1,22,13.4,0,0,2.36,31767399
203072,2013-12-01,2538,5,5,8.9,45,5.0,0,0,3.29,38327054
203073,2019-01-01,2158,5,4,5.8,17,16.1,1,0,5.61,23056005
203074,2017-11-01,1553,4,4,5.0,14,24.9,1,1,2.28,16301839
203075,2020-02-01,1409,2,1,6.1,32,10.0,0,1,4.18,15202821
203076,2012-11-01,2389,5,3,6.0,23,14.7,1,0,3.44,23789836
203077,2020-06-01,1376,2,2,4.0,24,13.5,0,1,2.64,11554716
203078,2023-01-01,1979,3,3,7.5,10,10.8,1,0,1.62,31012149
203079,2018-04-01,1476,2,2,3.8,21,18.9,1,0,1.89,12100708
203080,2016-02-01,1278,2,2,8.3,20,8.3,1,1,3.9,18114721
203081,2012-07-01,2249,6,5,8.9,22,6.4,1,0,0.83,31094843
203082,2019-12-01,1569,4,3,5.9,18,18.0,0,1,3.93,18348728
203083,2011-08-01,593,1,2,8.0,21,8.2,0,1,6.54,7617378
203084,2013-09-01,500,1,1,9.6,14,9.3,0,1,2.09,6422622
203085,2010-12-01,1646,4,3,7.0,12,11.4,0,0,6.72,19217640
203086,2015-01-01,1543,3,4,5.1,20,12.9,1,1,4.82,18259315
203087,2010-11-01,2503,5,4,3.8,12,25.1,1,0,2.2,22147789
203088,2014-01-01,2503,5,3,5.7,12,16.8,0,0,1.43,28626925
203089,2020-10-01,2354,6,4,7.6,18,10.1,1,1,4.66,30677161
203090,2022-05-01,1296,2,2,7.0,12,1.8,1,1,4.27,19646743
203091,2015-06-01,2278,5,3,7.2,26,9.0,0,0,1.11,27091802
203092,2010-01-01,2180,5,4,8.7,21,8.0,0,1,7.55,37038561
203093,2017-09-01,1735,3,2,6.0,31,16.0,1,0,4.92,17330240
203094,2019-02-01,2812,6,5,6.4,16,1.5,1,0,0.78,33143050
203095,2019-07-01,870,1,1,5.7,49,7.2,1,1,4.9,8086425
203096,2021-05-01,2539,5,3,6.1,22,21.8,1,0,6.88,24813107
203097,2018-05-01,2120,4,3,4.3,11,16.9,1,1,4.15,20149796
203098,2019-11-01,1143,3,1,6.3,11,17.7,0,0,0.71,13304231
203099,2013-02-01,1357,2,1,4.6,12,18.4,1,0,3.33,13069787
203100,2020-03-01,2460,5,5,10.0,15,1.0,0,1,6.74,41998683
203101,2016-07-01,1839,4,3,9.7,6,1.0,1,0,1.35,28206551
203102,2014-01-01,823,2,2,6.0,52,13.8,0,1,2.24,5982149
203103,2017-07-01,1670,3,3,10.0,37,8.0,1,0,1.87,25782320
203104,2020-07-01,1371,2,1,9.0,13,7.1,1,1,7.06,21395826
203105,2014-07-01,1078,2,2,8.3,14,1.0,1,0,5.76,13571732
203106,2015-12-01,1116,2,1,9.2,17,1.9,1,1,6.21,17221889
203107,2023-10-01,2094,6,4,7.7,45,8.5,1,0,0.5,24642620
203108,2019-01-01,1918,3,2,6.1,13,14.8,1,1,9.55,24521498
203109,2013-07-01,750,2,2,4.2,20,24.1,1,1,3.86,6578522
203110,2012-02-01,1430,3,3,6.5,22,23.7,1,0,4.44,20048738
203111,2016-05-01,2111,5,5,7.8,25,1.5,0,1,2.66,29698167
203112,2016-02-01,2093,4,4,5.8,24,20.1,0,0,5.25,22991856
203113,2023-07-01,2680,5,4,4.6,26,21.2,1,0,0.5,31144319
203114,2012-08-01,1236,2,1,6.3,34,19.1,1,1,2.46,12809296
203115,2016-08-01,1372,3,3,10.0,37,3.7,0,0,3.2,21883920
203116,2011-11-01,784,2,2,8.1,13,1.0,1,0,5.04,10249645
203117,2013-04-01,2303,5,5,5.6,18,12.3,0,1,5.5,24430195
203118,2014-08-01,2494,6,4,7.0,46,19.9,0,0,0.5,33773282
203119,2016-01-01,2064,4,4,8.1,24,9.9,1,1,3.77,25888363
203120,2021-02-01,2586,6,4,2.0,17,17.4,1,1,7.37,17404077
203121,2018-04-01,1620,3,2,4.3,26,24.2,1,1,4.87,12309777
203122,2015-04-01,1320,1,1,6.4,31,16.2,0,0,3.66,14055654
203123,2023-04-01,1490,3,3,3.5,24,15.0,1,0,1.8,12218995
203124,2012-06-01,2535,5,4,5.3,31,13.6,1,1,4.68,27106550
203125,2017-04-01,500,2,2,5.6,29,12.9,1,0,0.75,4673910
203126,2019-05-01,1364,2,2,7.9,10,8.1,0,1,5.35,17279627
203127,2019-02-01,2662,4,3,5.5,10,11.6,0,1,2.93,33943919
203128,2011-08-01,1048,2,1,6.3,20,5.5,1,1,7.55,8944075
203129,2017-11-01,2719,4,3,6.5,32,14.5,1,1,4.58,33698696
203130,2010-01-01,2861,5,5,5.8,20,20.5,0,1,2.61,34868462
203131,2013-01-01,2689,6,5,6.5,12,11.7,1,1,2.92,41335184
203132,2017-04-01,1759,4,4,8.1,24,12.7,0,0,2.7,25193326
203133,2012-03-01,2388,6,5,6.8,11,4.0,1,1,4.32,36235317
203134,2020-06-01,2021,4,3,8.0,14,1.0,1,0,3.31,28088151
203135,2015-09-01,1754,3,3,5.8,15,12.4,0,0,3.31,21310126
203136,2018-12-01,1581,3,3,7.0,15,13.3,1,0,6.8,22237399
203137,2018-02-01,1962,4,3,3.8,22,19.8,0,1,3.36,17484373
203138,2019-09-01,1294,2,2,2.3,6,32.2,1,0,0.5,9714333
203139,2013-01-01,1540,4,3,5.9,8,17.7,0,1,9.31,17622260
203140,2010-08-01,2731,5,3,4.1,7,16.3,1,0,2.59,27538513
203141,2013-06-01,1765,4,3,9.5,25,8.0,0,0,1.68,30780224
203142,2012-09-01,1379,2,2,7.5,17,12.1,1,0,4.36,14934387
203143,2020-04-01,2023,3,3,2.9,8,25.1,1,0,3.24,13626781
203144,2020-02-01,1207,3,2,8.5,10,15.6,0,1,1.45,15953304
203145,2014-03-01,1237,2,2,10.0,23,3.7,0,1,3.05,21298220
203146,2019-12-01,1876,5,4,8.1,31,11.4,1,1,4.34,25722184
203147,2016-10-01,1958,4,4,7.4,16,17.9,0,0,5.05,25672084
203148,2016-06-01,2040,4,4,9.5,15,7.0,0,0,3.36,29854780
203149,2018-09-01,1788,3,2,5.6,21,19.4,1,1,3.92,16708223
203150,2017-04-01,2407,4,4,9.3,7,8.3,1,1,6.05,38264239
203151,2019-12-01,1814,3,3,4.0,18,22.6,0,1,6.28,13617058
203152,2010-06-01,2108,4,3,6.5,13,7.4,1,1,0.52,24885187
203153,2014-10-01,1417,2,2,3.2,21,14.8,0,0,5.27,11046898
203154,2014-01-01,1606,3,2,8.4,17,1.0,0,0,2.6,22952765
203155,2022-03-01,2450,4,3,7.8,5,8.2,0,0,1.81,30681713
203156,2023-12-01,1275,2,2,7.3,10,8.1,1,1,5.13,18399421
203157,2013-05-01,1981,4,4,6.2,29,11.8,1,0,4.34,20877264
203158,2015-12-01,2628,5,3,6.6,18,12.7,1,0,6.32,29948496
203159,2022-02-01,984,1,1,4.2,32,22.2,1,0,0.64,7858168
203160,2010-12-01,1221,3,2,1.3,8,24.6,0,1,2.61,7045697
203161,2022-12-01,1528,3,4,4.0,42,20.3,1,1,5.14,14290637
203162,2013-07-01,1887,4,3,6.8,14,5.6,1,0,4.12,23954408
203163,2015-02-01,1208,2,1,8.6,20,2.9,1,1,4.8,17293140
203164,2013-05-01,1772,3,3,4.2,22,25.7,1,0,6.53,15466480
203165,2014-11-01,1467,3,3,5.8,26,17.4,1,1,3.95,15384339
203166,2019-11-01,1264,2,2,6.9,34,7.3,0,0,0.5,18710319
203167,2015-02-01,1175,3,3,8.0,26,12.5,1,0,4.05,15901719
203168,2023-07-01,1577,3,3,5.9,15,9.2,1,1,2.71,19906374
203169,2011-04-01,2026,2,2,7.9,6,7.5,1,1,5.48,24503669
203170,2022-11-01,1455,3,3,5.9,18,9.3,0,1,2.05,18503568
203171,2023-05-01,934,1,1,6.5,18,9.9,0,0,4.79,13091852
203172,2015-02-01,2099,4,3,6.6,17,14.6,0,1,5.22,23956951
203173,2015-10-01,1453,2,3,7.8,62,9.1,1,1,5.36,17676546
203174,2010-06-01,1911,3,2,8.9,6,4.4,1,0,6.56,27695309
203175,2020-10-01,1704,5,4,10.0,17,4.0,0,1,0.5,31827249
203176,2016-10-01,1642,3,3,6.0,10,16.2,1,0,2.06,17465158
203177,2014-12-01,1895,4,4,7.3,22,15.0,1,1,2.92,28652039
203178,2016-05-01,2568,5,4,7.0,20,10.1,0,1,2.74,32416568
203179,2011-05-01,2153,4,3,8.0,17,13.9,0,0,3.41,35326804
203180,2020-05-01,1850,3,3,5.3,28,14.2,1,0,5.17,20450516
203181,2017-10-01,2212,4,2,6.9,14,11.9,0,1,3.72,30993392
203182,2019-12-01,1112,3,2,6.1,42,12.9,0,0,7.4,11935851
203183,2011-11-01,1583,3,3,7.6,17,8.6,0,1,6.05,20198997
203184,2022-05-01,2042,5,4,7.3,74,10.1,1,0,5.91,25726056
203185,2010-07-01,1584,5,3,7.2,19,7.8,1,1,4.72,19731683
203186,2015-10-01,2730,5,3,10.0,25,6.2,0,1,0.98,44320429
203187,2017-08-01,1741,3,3,6.1,26,12.5,1,0,4.52,19606609
203188,2011-09-01,1062,2,1,7.6,5,6.1,1,1,3.62,15870158
203189,2010-03-01,1376,2,1,6.8,29,16.8,1,1,4.69,16869521
203190,2012-12-01,1924,4,3,4.7,10,21.1,0,0,3.5,17012655
203191,2016-09-01,1704,3,2,4.9,53,22.0,1,0,6.47,15104312
203192,2021-11-01,1712,4,2,9.4,20,10.2,1,0,4.48,26416601
203193,2017-04-01,1805,3,3,7.5,15,8.5,1,1,5.03,20151256
203194,2012-03-01,697,2,1,9.7,9,5.0,0,1,6.63,10456586
203195,2011-08-01,957,3,2,5.1,20,18.8,0,0,7.33,9408126
203196,2016-10-01,1690,3,2,6.6,12,16.8,1,1,3.82,20056930
203197,2015-09-01,1366,4,4,7.9,18,10.5,1,1,1.46,15976320
203198,2011-01-01,2467,5,4,8.3,19,6.4,0,1,2.98,33152343
203199,2017-08-01,1546,3,3,8.7,21,3.6,1,0,3.36,27220489
203200,2023-02-01,1564,3,2,3.1,8,28.6,1,0,5.16,12701289
203201,2010-01-01,2137,5,5,6.4,16,18.7,1,0,5.76,22247708
203202,2015-11-01,2076,5,3,5.8,42,19.1,1,0,4.5,23580452
203203,2014-04-01,2106,3,3,3.1,16,10.7,1,1,1.1,17597411
203204,2020-05-01,2079,3,3,7.1,22,14.8,0,1,0.5,25642024
203205,2010-12-01,2880,6,4,6.0,11,12.8,0,0,1.92,34409894
203206,2020-08-01,1801,2,2,7.3,23,8.3,1,0,2.15,24178863
203207,2016-03-01,2293,4,3,3.9,33,9.3,1,1,2.89,18906074
203208,2011-03-01,1501,3,4,6.0,13,8.2,0,1,6.71,17454971
203209,2011-08-01,1398,3,4,9.2,49,12.0,1,1,6.45,22033910
203210,2013-06-01,1519,4,4,9.6,18,8.5,0,1,3.51,23064089
203211,2018-04-01,2509,3,3,5.8,21,20.2,0,1,3.19,32018855
203212,2016-09-01,1698,4,4,3.0,14,20.0,0,1,5.58,11667173
203213,2017-01-01,1613,3,3,6.8,25,16.8,1,0,3.11,21142370
203214,2023-08-01,1549,2,3,3.9,14,25.3,1,1,4.18,14418618
203215,2014-10-01,1150,3,3,8.3,9,13.2,1,1,5.33,16517006
203216,2015-09-01,2361,4,3,5.7,44,11.2,1,0,2.02,23325217
203217,2016-12-01,1467,3,3,5.2,21,13.6,0,1,4.58,14708510
203218,2021-03-01,717,2,1,6.6,17,13.2,0,1,4.37,7480205
203219,2013-01-01,1611,3,2,10.0,27,5.6,1,1,3.14,24990881
203220,2013-05-01,1443,3,3,5.3,24,8.1,0,0,1.33,14884699
203221,2022-03-01,2545,5,6,9.4,22,9.4,0,1,5.88,36623584
203222,2022-09-01,1280,3,3,5.9,15,11.0,0,0,3.97,15149318
203223,2014-07-01,2268,5,4,3.1,21,20.6,0,0,3.47,16268315
203224,2021-09-01,2212,5,3,4.1,13,23.3,0,0,6.1,21338880
203225,2010-01-01,500,1,1,6.9,16,15.1,0,0,5.26,6030141
203226,2021-05-01,1759,5,4,7.0,16,21.5,0,0,4.12,24237086
203227,2014-04-01,1744,4,3,7.3,32,12.2,1,0,4.01,16901989
203228,2011-03-01,1479,2,2,4.4,25,18.1,1,1,0.84,12984768
203229,2020-10-01,1561,4,3,4.4,11,9.0,0,1,6.64,14924150
203230,2017-09-01,2482,5,3,7.5,22,4.2,1,0,5.83,36157383
203231,2019-11-01,2244,4,3,4.2,26,22.1,1,1,1.01,19019256
203232,2011-09-01,909,3,3,5.8,27,18.9,0,1,4.29,9510777
203233,2021-05-01,1946,4,3,4.8,10,21.8,0,0,2.6,19196321
203234,2010-08-01,1859,4,4,8.0,13,9.6,1,0,5.53,21687510
203235,2011-10-01,1970,4,3,5.6,6,8.4,0,1,4.86,21263008
203236,2012-08-01,1890,2,1,5.1,74,5.6,0,0,2.99,16421583
203237,2019-05-01,500,1,1,6.0,40,10.1,0,1,7.01,3782338
203238,2020-09-01,2370,5,4,7.6,16,7.9,1,0,3.06,37827744
203239,2020-11-01,1500,4,4,4.5,23,21.0,0,1,1.72,14676580
203240,2020-07-01,1605,3,3,3.8,31,26.5,0,0,3.26,12099535
203241,2016-11-01,1938,4,3,4.5,22,24.5,0,0,0.5,17596314
203242,2022-07-01,1318,3,2,6.0,20,7.7,0,1,1.32,19895306
203243,2013-01-01,1730,3,3,7.4,29,4.1,0,1,4.78,19480864
203244,2014-10-01,1271,3,3,4.3,14,11.9,1,1,0.5,12823306
203245,2011-08-01,1114,2,2,5.8,34,16.0,0,0,8.67,11431746
203246,2011-04-01,2421,6,5,4.7,24,19.8,0,1,2.37,23517938
203247,2011-07-01,1526,4,2,7.2,20,10.3,1,1,6.1,18682217
203248,2017-07-01,1485,3,3,5.8,49,15.9,1,1,1.81,15057919
203249,2015-12-01,1606,2,1,8.5,12,12.3,1,1,6.58,25883827
203250,2023-10-01,1985,3,2,8.2,23,9.2,1,1,0.5,29838247
203251,2020-09-01,2364,5,4,6.0,37,20.4,0,0,5.81,25469808
203252,2012-05-01,2348,4,5,9.2,22,11.1,1,1,6.8,31796916
203253,2010-06-01,910,2,2,6.4,36,13.1,0,1,5.61,7478143
203254,2013-04-01,1629,3,2,7.2,9,14.5,1,1,4.78,19711706
203255,2020-09-01,1792,4,3,6.6,22,7.9,1,1,6.83,18525680
203256,2012-10-01,1110,1,1,5.8,5,16.8,0,0,5.51,11845586
203257,2011-11-01,1542,4,3,7.4,42,7.6,1,1,7.62,19293438
203258,2020-06-01,1677,4,3,5.9,37,22.4,0,0,5.17,19500263
203259,2020-08-01,2161,4,2,5.8,18,19.6,1,0,7.58,26264458
203260,2018-06-01,1438,2,3,6.1,19,1.0,1,0,3.0,18029470
203261,2015-05-01,842,2,2,6.8,29,15.7,0,1,3.14,9901823
203262,2010-09-01,2306,5,4,1.9,19,28.4,0,0,4.75,14240016
203263,2017-04-01,1636,3,2,3.9,38,22.9,0,1,3.25,14076599
203264,2010-05-01,2188,5,3,5.3,6,6.3,0,1,4.9,19406926
203265,2016-11-01,2103,4,3,7.8,25,15.3,1,1,3.48,26691266
203266,2019-07-01,2497,4,3,3.6,17,23.6,1,0,0.82,26145992
203267,2012-04-01,582,2,2,4.6,8,14.4,1,1,3.47,4878830
203268,2021-07-01,3087,7,6,8.9,43,12.1,0,0,4.94,48408996
203269,2013-08-01,1261,4,4,9.2,12,8.9,0,0,3.03,17673965
203270,2019-05-01,879,3,3,5.4,10,20.9,0,1,2.5,9359971
203271,2010-03-01,1574,2,3,5.7,13,9.7,0,1,5.41,18599804
203272,2020-04-01,1687,3,3,7.8,12,3.1,0,0,2.35,23946205
203273,2022-02-01,1347,3,3,7.6,36,11.0,0,1,8.68,18608096
203274,2010-03-01,1772,4,4,7.6,20,5.3,1,0,7.16,23706121
203275,2016-04-01,2115,4,5,7.7,9,10.3,0,1,7.15,29707009
203276,2015-11-01,900,2,3,4.6,10,10.9,1,1,5.49,8914068
203277,2015-07-01,1816,4,4,5.4,32,6.9,0,0,7.07,20311890
203278,2020-07-01,1781,3,2,4.5,10,18.9,0,1,1.33,19322617
203279,2016-02-01,2065,5,4,8.3,21,1.0,0,0,4.05,32522990
203280,2018-12-01,1465,1,1,6.0,20,17.4,1,1,5.23,16939382
203281,2016-05-01,1645,2,2,3.9,32,18.5,1,0,3.82,12326495
203282,2010-04-01,1616,3,2,7.3,23,11.9,1,0,6.22,19128649
203283,2017-04-01,969,1,1,8.0,17,8.7,1,1,4.6,12865737
203284,2014-07-01,1440,2,1,7.4,14,16.9,1,0,1.6,16270036
203285,2020-04-01,1595,4,3,5.2,9,24.2,1,0,3.3,18113979
203286,2017-09-01,1635,3,3,7.9,45,8.1,1,1,8.6,20587398
203287,2014-03-01,1108,2,2,8.3,46,11.1,1,1,3.56,15751929
203288,2013-07-01,1216,3,3,5.9,27,22.5,0,0,5.83,9284074
203289,2012-03-01,1902,5,4,6.6,52,17.3,1,0,6.22,20702032
203290,2015-03-01,1608,3,3,5.1,16,13.9,1,1,2.79,19393785
203291,2015-07-01,1992,4,3,8.6,14,10.2,1,0,6.91,28769817
203292,2018-01-01,2880,7,5,9.4,34,4.9,1,1,3.61,49945055
203293,2022-07-01,1276,2,1,4.6,7,13.7,1,1,6.4,14664478
203294,2013-04-01,2441,5,4,6.7,26,11.8,0,1,3.42,29806994
203295,2017-04-01,1140,2,1,7.8,21,7.1,0,1,5.97,13070081
203296,2010-03-01,1096,3,3,5.3,18,13.0,1,0,5.39,12776899
203297,2023-01-01,1812,3,2,5.3,30,24.8,1,1,3.63,16415693
203298,2016-02-01,1788,3,3,6.3,13,12.3,0,1,4.71,23737427
203299,2019-11-01,500,1,2,7.2,27,9.1,1,1,7.37,5449154
203300,2016-02-01,2205,4,4,10.0,35,9.7,0,1,5.83,31411046
203301,2023-12-01,992,2,2,8.2,39,5.1,1,0,3.5,14052492
203302,2020-12-01,604,1,1,7.5,34,11.7,1,1,2.47,6294799
203303,2015-08-01,753,1,3,5.3,16,16.2,0,1,3.39,7565729
203304,2019-08-01,2290,4,3,10.0,13,1.0,1,0,5.98,38045350
203305,2016-09-01,1654,3,3,5.1,21,18.6,0,1,4.21,15415023
203306,2021-02-01,2199,3,3,4.6,10,27.9,1,0,4.71,22522163
203307,2017-05-01,2197,4,3,6.8,63,3.3,1,0,2.31,26108946
203308,2021-05-01,1138,3,1,9.7,36,1.0,0,1,7.53,18519243
203309,2015-03-01,2524,5,5,4.8,32,5.7,1,0,1.9,25247474
203310,2018-07-01,1863,4,3,6.5,34,11.8,1,1,7.06,21943176
203311,2013-04-01,2103,4,3,7.0,48,1.0,0,0,6.66,25005767
203312,2016-06-01,1006,2,2,5.9,20,9.7,0,0,1.06,10992696
203313,2019-12-01,2281,4,3,4.7,42,17.9,1,0,7.45,21245568
203314,2023-01-01,1287,3,3,6.8,25,26.2,1,0,4.85,14272510
203315,2023-07-01,500,2,3,8.1,8,14.7,1,0,2.77,8107913
203316,2016-08-01,1823,3,3,2.6,36,26.0,1,1,3.24,11912390
203317,2018-05-01,2194,5,5,8.2,21,12.3,1,0,6.05,26377487
203318,2017-06-01,688,1,1,6.7,17,7.6,1,1,5.43,8817749
203319,2010-09-01,727,2,2,5.5,36,18.2,1,1,7.07,4648093
203320,2022-04-01,1301,4,4,6.4,41,17.7,0,0,3.17,15657936
203321,2016-04-01,2374,3,3,6.6,12,7.3,0,0,3.2,27954539
203322,2018-02-01,1595,3,3,8.5,11,14.1,1,1,5.07,25202906
203323,2022-02-01,2196,5,3,6.5,14,8.0,0,0,2.31,24400241
203324,2015-07-01,1186,1,1,5.5,12,18.1,1,1,6.57,11956479
203325,2017-07-01,1618,4,4,6.8,17,9.1,1,0,7.1,16016398
203326,2022-08-01,2359,4,4,4.4,27,8.3,0,0,3.26,20922677
203327,2010-06-01,1535,2,2,5.0,40,8.6,1,0,2.57,11359990
203328,2023-06-01,954,2,1,8.4,33,12.4,0,0,2.88,11607128
203329,2023-06-01,2423,5,3,7.1,26,12.0,0,1,7.8,33879623
203330,2019-03-01,1489,2,2,10.0,18,8.3,1,1,10.98,19887055
203331,2020-04-01,1101,3,3,6.0,32,12.0,0,1,3.78,13531060
203332,2023-01-01,2268,5,4,5.6,14,14.1,1,0,4.78,31113159
203333,2020-12-01,500,1,2,7.7,36,1.0,0,0,6.21,4863749
203334,2019-04-01,1432,2,3,7.3,14,10.1,0,0,4.07,18612916
203335,2015-07-01,1527,4,2,6.1,10,8.0,0,0,2.18,19190182
203336,2012-11-01,1071,2,1,7.3,27,10.7,1,0,3.09,11789546
203337,2023-10-01,1232,2,3,9.4,22,6.6,1,1,3.16,20615481
203338,2015-01-01,2508,5,4,6.7,7,10.5,0,1,2.92,31157439
203339,2021-08-01,2297,4,4,4.8,12,26.3,1,1,1.0,21843233
203340,2020-10-01,1390,3,2,6.0,38,14.8,1,1,3.21,16632163
203341,2023-11-01,1612,3,2,9.9,20,1.0,0,1,4.92,29222207
203342,2021-03-01,1516,3,3,8.4,32,11.4,1,1,7.07,20308222
203343,2021-09-01,2020,4,4,7.9,14,9.5,1,1,9.12,30853898
203344,2013-04-01,1170,3,4,6.2,11,10.0,1,0,6.9,12297662
203345,2018-03-01,500,1,2,4.7,5,13.4,0,0,0.5,5696992
203346,2012-05-01,1466,2,1,2.8,25,22.9,0,0,6.26,11355376
203347,2021-10-01,626,1,2,2.8,22,14.8,1,0,8.16,4225646
203348,2016-02-01,1487,3,3,8.8,23,3.9,1,1,3.56,26040290
203349,2014-01-01,866,1,1,5.0,10,18.1,0,1,1.44,9265471
203350,2012-06-01,2134,5,4,6.6,39,20.2,1,1,4.02,29892418
